feature,importance_rf
FCFP6_1024_876_1.0,0.0007803661987508055
FCFP6_1024_129_1.0,0.0007790422985231592
FCFP6_1024_165_1.0,0.0007754925157053847
FCFP6_1024_760_1.0,0.0007732264098139843
FCFP6_1024_979_1.0,0.0007717641677154846
FCFP6_1024_590_1.0,0.0007454917632345792
FCFP6_1024_1020_1.0,0.0007369732821671662
FCFP6_1024_751_1.0,0.0007342940538820405
FCFP6_1024_26_1.0,0.0007273160918213803
FCFP6_1024_377_1.0,0.0007158447323508434
FCFP6_1024_107_1.0,0.0007099084000073612
FCFP6_1024_854_1.0,0.0007026043064373012
FCFP6_1024_971_1.0,0.0006955647687823161
FCFP6_1024_80_1.0,0.0006945747795479723
FCFP6_1024_76_1.0,0.0006943457559346189
FCFP6_1024_506_1.0,0.00068529032001599
FCFP6_1024_196_1.0,0.0006841924455174891
FCFP6_1024_381_1.0,0.000678495078403907
FCFP6_1024_539_1.0,0.0006742500537331754
FCFP6_1024_882_1.0,0.0006720447917903487
FCFP6_1024_670_1.0,0.000670755656773448
FCFP6_1024_701_1.0,0.0006700107078710522
FCFP6_1024_102_1.0,0.0006681959688740336
FCFP6_1024_374_1.0,0.000665414114556149
FCFP6_1024_181_1.0,0.0006652205367883696
FCFP6_1024_893_1.0,0.0006598062587333125
FCFP6_1024_779_1.0,0.0006593281006129932
FCFP6_1024_935_1.0,0.0006591269243616234
FCFP6_1024_316_1.0,0.0006549700220204306
FCFP6_1024_386_1.0,0.0006537081302974818
FCFP6_1024_86_1.0,0.000653102929926181
FCFP6_1024_430_1.0,0.0006527622032751762
FCFP6_1024_384_1.0,0.0006512288420006278
FCFP6_1024_528_1.0,0.000648320546723169
FCFP6_1024_442_1.0,0.0006387163457768737
FCFP6_1024_554_1.0,0.0006386341209127943
FCFP6_1024_521_1.0,0.0006374033438279068
FCFP6_1024_499_1.0,0.0006188217818302722
FCFP6_1024_639_1.0,0.0006181595085880258
FCFP6_1024_288_1.0,0.0006168246728616021
FCFP6_1024_629_1.0,0.0006152757627331109
FCFP6_1024_169_1.0,0.0006124912048569926
FCFP6_1024_464_1.0,0.0006077528154126512
FCFP6_1024_275_1.0,0.0006042628719031271
FCFP6_1024_903_1.0,0.0005999183823740415
FCFP6_1024_918_1.0,0.0005931937884824422
FCFP6_1024_813_1.0,0.000586000333225796
FCFP6_1024_239_1.0,0.0005834873294028655
FCFP6_1024_426_1.0,0.0005818605064339014
FCFP6_1024_861_1.0,0.0005807907752513566
FCFP6_1024_864_1.0,0.0005712014912474043
FCFP6_1024_198_1.0,0.0005592923361124707
FCFP6_1024_70_1.0,0.0005497351810245644
FCFP6_1024_692_1.0,0.0005453392289073068
FCFP6_1024_142_1.0,0.0005443743213082342
FCFP6_1024_615_1.0,0.000544301600773159
FCFP6_1024_324_1.0,0.0005416751636723094
FCFP6_1024_176_1.0,0.0005409204800108177
FCFP6_1024_470_1.0,0.0005385818309330871
FCFP6_1024_835_1.0,0.0005353109658805759
FCFP6_1024_624_1.0,0.0005257521932634315
FCFP6_1024_700_1.0,0.0005256957512185863
FCFP6_1024_649_1.0,0.0005254175178523893
FCFP6_1024_299_1.0,0.0005218950984003461
FCFP6_1024_925_1.0,0.0005218109074595397
FCFP6_1024_313_1.0,0.0005192854882063695
FCFP6_1024_268_1.0,0.000492484009190514
FCFP6_1024_186_1.0,0.0004901364651945301
FCFP6_1024_762_1.0,0.0004891846148832704
FCFP6_1024_413_1.0,0.000488159723345981
FCFP6_1024_37_1.0,0.0004785863430834506
FCFP6_1024_68_1.0,0.00047802065529319564
FCFP6_1024_311_1.0,0.0004771294173330121
FCFP6_1024_325_1.0,0.00047097546090962893
FCFP6_1024_343_1.0,0.000468401919363163
FCFP6_1024_168_1.0,0.000467314725177819
FCFP6_1024_780_1.0,0.000465071101714774
FCFP6_1024_500_1.0,0.00046268859966608366
FCFP6_1024_164_1.0,0.0004616191875366585
FCFP6_1024_122_1.0,0.00045054449266145963
FCFP6_1024_477_1.0,0.00044558601759503853
FCFP6_1024_208_1.0,0.00043388216077523906
FCFP6_1024_410_1.0,0.00043271427114159404
FCFP6_1024_980_1.0,0.0004304648812825647
FCFP6_1024_707_1.0,0.00042808826444533534
FCFP6_1024_799_1.0,0.0004246033009004735
FCFP6_1024_104_1.0,0.0004234229725446397
FCFP6_1024_963_1.0,0.000422310516089668
FCFP6_1024_402_1.0,0.0004174719231261374
FCFP6_1024_691_1.0,0.0004130973194724489
FCFP6_1024_956_1.0,0.0004056362784677539
FCFP6_1024_373_1.0,0.00040525713283296583
FCFP6_1024_67_1.0,0.000402438905436281
FCFP6_1024_66_1.0,0.000401087528303694
FCFP6_1024_245_1.0,0.00039768868299433144
FCFP6_1024_950_1.0,0.0003967373157918003
FCFP6_1024_938_1.0,0.0003862869895610079
FCFP6_1024_677_1.0,0.0003859220059195466
FCFP6_1024_222_1.0,0.0003850748430185864
FCFP6_1024_226_1.0,0.00038350344411427323
FCFP6_1024_503_1.0,0.00038214767949093097
FCFP6_1024_738_1.0,0.00038152969482816747
FCFP6_1024_555_1.0,0.00038043143386687697
FCFP6_1024_294_1.0,0.0003769704624856839
FCFP6_1024_674_1.0,0.00037269678243034095
FCFP6_1024_633_1.0,0.0003678857328135185
FCFP6_1024_406_1.0,0.0003624799030434453
FCFP6_1024_808_1.0,0.00035855039631099554
FCFP6_1024_459_1.0,0.00035785956786799745
FCFP6_1024_117_1.0,0.00035764269719272676
FCFP6_1024_832_1.0,0.00035669697966016754
FCFP6_1024_496_1.0,0.0003500148879106894
FCFP6_1024_465_1.0,0.000349664242036136
FCFP6_1024_974_1.0,0.00034845004233211436
FCFP6_1024_842_1.0,0.00034663935761741586
FCFP6_1024_510_1.0,0.0003453732967404283
FCFP6_1024_744_1.0,0.0003423535346864122
FCFP6_1024_221_1.0,0.00033793973348459423
FCFP6_1024_5_1.0,0.00033724959887136566
FCFP6_1024_236_1.0,0.00033659676157859835
FCFP6_1024_109_1.0,0.00033264222987387625
FCFP6_1024_672_1.0,0.00033230552110030036
FCFP6_1024_511_1.0,0.00032956517634372053
FCFP6_1024_434_1.0,0.00032851470967821937
FCFP6_1024_591_1.0,0.0003202023537548464
FCFP6_1024_396_1.0,0.0003120959502771436
FCFP6_1024_541_1.0,0.0003112804535705466
FCFP6_1024_826_1.0,0.00031118036068037764
FCFP6_1024_187_1.0,0.0003110974138345055
FCFP6_1024_54_1.0,0.0003101936482491444
FCFP6_1024_671_1.0,0.000305019502304952
FCFP6_1024_91_1.0,0.00030381924045232123
FCFP6_1024_857_1.0,0.00030245435788534236
FCFP6_1024_928_1.0,0.0002999831250671103
FCFP6_1024_580_1.0,0.00029658319844646716
FCFP6_1024_43_1.0,0.0002965125847568178
FCFP6_1024_746_1.0,0.0002965025300457309
FCFP6_1024_641_1.0,0.0002940023609046086
FCFP6_1024_507_1.0,0.0002932132283863383
FCFP6_1024_895_1.0,0.0002883656367990418
FCFP6_1024_241_1.0,0.00028773865054311835
FCFP6_1024_783_1.0,0.00028618024035490013
FCFP6_1024_650_1.0,0.00028434881617727726
FCFP6_1024_345_1.0,0.00028321653569040933
FCFP6_1024_714_1.0,0.0002815841337708665
FCFP6_1024_51_1.0,0.00027513200888393643
FCFP6_1024_978_1.0,0.0002720864824948281
FCFP6_1024_601_1.0,0.0002718133012382163
FCFP6_1024_339_1.0,0.0002715710644719711
FCFP6_1024_158_1.0,0.0002700901121221429
FCFP6_1024_819_1.0,0.0002664276548258902
FCFP6_1024_200_1.0,0.0002652035601961108
FCFP6_1024_274_1.0,0.0002646574701003257
FCFP6_1024_975_1.0,0.0002636344491491785
FCFP6_1024_872_1.0,0.00025630934462427755
FCFP6_1024_217_1.0,0.0002539996492575436
FCFP6_1024_529_1.0,0.0002527745098909718
FCFP6_1024_898_1.0,0.0002500233322117665
FCFP6_1024_11_1.0,0.0002481318546959543
FCFP6_1024_55_1.0,0.00024782381543477086
FCFP6_1024_921_1.0,0.00024545101297364906
FCFP6_1024_719_1.0,0.00024336613309361468
FCFP6_1024_722_1.0,0.00023750494885374886
FCFP6_1024_883_1.0,0.0002373922103009195
FCFP6_1024_74_1.0,0.0002337218011368836
FCFP6_1024_191_1.0,0.00023121516989175358
FCFP6_1024_509_1.0,0.0002277889438172645
FCFP6_1024_445_1.0,0.00022600856561293136
FCFP6_1024_277_1.0,0.00022228974128707488
FCFP6_1024_59_1.0,0.0002212479962299946
FCFP6_1024_635_1.0,0.00021878763675460905
FCFP6_1024_627_1.0,0.0002182765490074007
FCFP6_1024_1009_1.0,0.00020956218288251552
FCFP6_1024_255_1.0,0.00020503229887757
FCFP6_1024_640_1.0,0.00020380287731882108
FCFP6_1024_44_1.0,0.00020082377200607494
FCFP6_1024_841_1.0,0.0001982782757846801
FCFP6_1024_296_1.0,0.0001973006943820762
FCFP6_1024_957_1.0,0.00019170996880163858
FCFP6_1024_101_1.0,0.00019108288231710756
FCFP6_1024_675_1.0,0.0001895306024297893
FCFP6_1024_333_1.0,0.00018924782968036437
FCFP6_1024_329_1.0,0.00018165907308768668
FCFP6_1024_682_1.0,0.0001744839455056385
FCFP6_1024_822_1.0,0.00017407702026727757
FCFP6_1024_845_1.0,0.00016824129142314423
FCFP6_1024_574_1.0,0.0001679579920561997
FCFP6_1024_262_1.0,0.0001641682931742078
FCFP6_1024_300_1.0,0.00016274126977331048
FCFP6_1024_663_1.0,0.00015914153680374508
FCFP6_1024_568_1.0,0.000152895245594408
FCFP6_1024_152_1.0,0.00015155439158072586
FCFP6_1024_916_1.0,0.00014537330834039154
FCFP6_1024_272_1.0,0.00014284950877491596
FCFP6_1024_1012_1.0,0.00013745658868311177
FCFP6_1024_878_1.0,0.00013672102053410018
FCFP6_1024_840_1.0,0.00012136135737301309
FCFP6_1024_131_1.0,0.00010943016553561207
FCFP6_1024_392_1.0,0.00010568967940401484
FCFP6_1024_342_1.0,9.048487751462989e-05
FCFP6_1024_860_1.0,8.567186646041707e-05
FCFP6_1024_879_1.0,8.55001627025526e-05
FCFP6_1024_644_1.0,8.40029504909716e-05
FCFP6_1024_873_1.0,8.358937393353103e-05
FCFP6_1024_504_1.0,7.979372301421263e-05
FCFP6_1024_940_1.0,7.954721380708452e-05
FCFP6_1024_592_1.0,6.758015213780321e-05
