PICP,NIW,MPIW,QuantileLoss,ExpectileLoss,CRPS,IntervalScoreLoss,AUC,NCIW,c_test_cal,method,lambda,gamma,run,dataset,c_multiplier
0.9547432550043516,0.2068798973306523,3.5666093826293945,0.059260333852730634,0.18014449762858478,0.4759647241807815,4.74082670676594,1.1871324838856678,0.201584372179427,0.9744029012990009,CLEAR,0.5248074602497725,1.0292422559003709,run_0,qsar,
0.9512619669277633,0.2439102030430177,4.20501184463501,0.06690024605930323,0.22592773145092446,0.5140967907891492,5.352019677689222,1.1267226146789655,0.23852824954416835,0.9779346930480799,DE_calibrated,,,run_0,qsar,7.498942093324558
0.9512619669277633,0.24474815308575049,4.219458103179932,0.06690480373443164,0.22649280874040661,0.5146927616916103,5.352384291699495,1.1279248749887207,0.2376143734205233,0.9708525699774013,DE_conformal,,,run_0,qsar,
0.9338555265448216,0.19396983534735265,3.3440399169921875,0.059778820299863644,0.15826030469511682,0.5321290237239411,4.782305626582849,0.934652297126144,0.21113665205059268,1.0885025069619636,SQR_uncalibrated,,,run_0,qsar,
0.9669277632724108,0.23052673358244663,3.974280834197998,0.06009536653601473,0.1788648050500998,0.5481371800676765,4.807629323192427,0.9924633623076248,0.2089704586139774,0.9064912141274073,SQR_conformal,,,run_0,qsar,
0.9425587467362925,0.5143943173544747,3.6007602214813232,0.05318153192936807,0.12070776508415093,0.4850929709772714,4.254522552274433,0.9349763610196886,0.5274640895727682,1.025408080488741,CLEAR,0.6799860450033224,0.8016521072975321,run_1,qsar,
0.9599651871192341,0.6078010286603656,4.254607200622559,0.061355026228413406,0.1832194283054016,0.5084861124973683,4.908402095783058,1.4627309857178188,0.5749956543070727,0.9460261289363098,DE_calibrated,,,run_1,qsar,7.034771573550104
0.9599651871192341,0.6081102234976632,4.256771564483643,0.061360416646310874,0.1833177559456767,0.5085741615767847,4.908833333779875,1.4588485181073971,0.5743845550562645,0.9445402048210619,DE_conformal,,,run_1,qsar,
0.9286335944299391,0.5103684152875628,3.5725789070129395,0.05955348167215049,0.1207706999227969,0.5568519989200527,4.764278531800776,1.0491163989890189,0.5536716625069741,1.0848470358319733,SQR_uncalibrated,,,run_1,qsar,
0.9512619669277633,0.5604494980403355,3.9231464862823486,0.05890160818090642,0.13312837035686415,0.5648029356097458,4.712128655613766,0.9131000556136294,0.5518151415959601,0.9845938724638593,SQR_conformal,,,run_1,qsar,
0.9442993907745866,0.5028548921857562,3.519984245300293,0.05735348326885985,0.12180798011798499,0.4974282983076972,4.58827866088628,1.377379699328909,0.5212516498592451,1.0365846250267623,CLEAR,0.340800324800365,1.2114215389433574,run_2,qsar,
0.9512619669277633,0.6519784927368164,4.563849449157715,0.06810444614179664,0.2062589634558598,0.5392132898598616,5.448355689891221,2.1329297741697157,0.6209401952833122,0.9523936789337721,DE_calibrated,,,run_2,qsar,7.775888060824688
0.9512619669277633,0.6523886408124652,4.566720485687256,0.06810535297796355,0.20639272309427864,0.5393376300387702,5.448428240519591,2.130517756286224,0.6208027333419649,0.9515842160722416,DE_conformal,,,run_2,qsar,
0.9234116623150566,0.5202153750828334,3.641507625579834,0.06871142592945759,0.14078186197124054,0.5813772705384314,5.496914072385343,2.3134672703508814,0.6027206151501642,1.1585982345373653,SQR_uncalibrated,,,run_2,qsar,
0.9434290687554395,0.5715761184692383,4.001032829284668,0.06723028768576991,0.15110000759127365,0.5896331936027991,5.378423014342835,1.968188063205143,0.5885692948342108,1.029730382036399,SQR_conformal,,,run_2,qsar,
0.9399477806788512,0.20725425875884043,3.573063373565674,0.06211514080525279,0.17711531436836708,0.48666476505910644,4.969211261722707,0.9522019687974985,0.21722323238454005,1.0481002112352222,CLEAR,0.35892193464500516,1.2166795593107393,run_3,qsar,
0.9469103568320278,0.2467862447413767,4.254594802856445,0.07052684045024708,0.23377834881389048,0.5166147243830141,5.6421472331147475,0.9910064333460816,0.2584882817037901,1.0474177034245842,DE_calibrated,,,run_3,qsar,7.194489780036995
0.9469103568320278,0.24784867334718116,4.272911071777344,0.07051269275608849,0.2344548638656771,0.517411487289701,5.641015414677047,0.9833250929705085,0.2557025050857221,1.0316880120134413,DE_conformal,,,run_3,qsar,
0.9295039164490861,0.20856435780488952,3.595649480819702,0.06617402130749253,0.17604403845760835,0.5673253209282384,5.293921704288146,1.0079420566119879,0.23313039143380976,1.1177863460826878,SQR_uncalibrated,,,run_3,qsar,
0.9469103568320278,0.22620415213428885,3.899759531021118,0.0653434655620183,0.18485566376754198,0.5744838690227596,5.227477244442705,1.0340050479884417,0.23085426080141827,1.0205571322332263,SQR_conformal,,,run_3,qsar,
0.9416884247171453,0.46046577149299356,3.142218589782715,0.052405079633801616,0.09832837859863086,0.44530582852341954,4.192406369459119,1.4791376975674833,0.4790237578547862,1.0403026403061861,CLEAR,0.3072557365267447,1.2273267894770457,run_4,qsar,
0.9564838990426457,0.5785847021088584,3.9482622146606445,0.061501295048844044,0.15722653779298496,0.48518771033577884,4.920103601002505,3.2094101984765757,0.5412119784246778,0.9354066508361485,DE_calibrated,,,run_4,qsar,6.998419960022734
0.9564838990426457,0.579112828581942,3.9518661499023438,0.06150713687984713,0.15736296367857777,0.4853329565729311,4.9205709503877655,3.1891599109471134,0.541225937395985,0.9345777034870223,DE_conformal,,,run_4,qsar,
0.9425587467362925,0.5229431402464376,3.5685641765594482,0.0585893750891051,0.11933696434290714,0.5301343867527941,4.6871500065059,1.4716529125362316,0.5442377338483987,1.0407206672448672,SQR_uncalibrated,,,run_4,qsar,
0.9495213228894691,0.5398752257534537,3.6841087341308594,0.058438019043368025,0.12312881428732958,0.5330519562068866,4.675041521186927,1.4294766712966802,0.5445611631994864,1.0086796674907486,SQR_conformal,,,run_4,qsar,
0.9695387293298521,0.47565684396960795,3.5698046684265137,0.052080378060863824,0.11651741067389088,0.4647338349749406,4.166430241756589,0.8449773519776547,0.43301027917037505,0.910341740395608,CLEAR,0.5721369546523263,0.9354019090305251,run_5,qsar,
0.95822454308094,0.5430999154590922,4.07596492767334,0.05844974328477663,0.1610842189196211,0.49490032425146974,4.675979462159624,1.3896395441074474,0.5178995067531672,0.9535989456293275,DE_calibrated,,,run_5,qsar,6.795947262120629
0.95822454308094,0.5438309598639721,4.081451416015625,0.05846102334189358,0.16132499343398654,0.4951216979307308,4.676881866936481,1.3843492275678577,0.5176665177511294,0.9518886491504874,DE_conformal,,,run_5,qsar,
0.9355961705831157,0.47310730595841216,3.5506703853607178,0.057226041821784035,0.11796390981696223,0.5444967497002777,4.578083349373986,1.8892550593224757,0.507714732198051,1.0731492111911731,SQR_uncalibrated,,,run_5,qsar,
0.9547432550043516,0.5180756224964461,3.888157606124878,0.05694345338926618,0.1303013254103047,0.5524340950990653,4.555476270207537,1.5917051772552027,0.49558381910974153,0.9565858681434892,SQR_conformal,,,run_5,qsar,
0.959094865100087,0.5378572781862294,3.7036850452423096,0.05466389006070206,0.11901134882812806,0.478695784414454,4.373111205063663,1.0381788206593046,0.49575880596000654,0.9217292877988228,CLEAR,0.17080477200597077,1.6635663860737324,run_6,qsar,
0.9808529155787642,0.6968565447184084,4.798553943634033,0.06417538942047785,0.2121560948185296,0.5267109908601812,5.134031150940712,1.4454920636831532,0.5465717631249,0.7843389966951709,DE_calibrated,,,run_6,qsar,8.288959162731063
0.9808529155787642,0.6999054358330608,4.819548606872559,0.06433732240121198,0.21333548736357713,0.5277904538692507,5.146985792926958,1.436484934763777,0.5433739382765632,0.7763533621221468,DE_conformal,,,run_6,qsar,
0.906875543951262,0.4584348383919438,3.1567821502685547,0.05822511674322393,0.10516501763089797,0.523552282082489,4.658009339250409,2.1353972417402063,0.5358774215878129,1.1689282242761374,SQR_uncalibrated,,,run_6,qsar,
0.9617058311575283,0.5601248335640193,3.8570194244384766,0.05651255408715335,0.1273602337150419,0.5386647202371897,4.521004329462276,1.5332073678395857,0.5288771301145173,0.9442129654372295,SQR_conformal,,,run_6,qsar,
0.9434290687554395,0.19687798336465842,3.371732234954834,0.05549046077138973,0.1636327936892964,0.47466658018333974,4.4392368610886725,0.8469060989558966,0.20095971442158383,1.020732288025143,CLEAR,0.5248074602497725,0.9683573483554649,run_7,qsar,
0.938207136640557,0.23602916641979313,4.042235374450684,0.065784717065236,0.21670562823028597,0.5091745079738317,5.262777358163844,2.680378144786913,0.2638841696412109,1.1180150895922578,DE_calibrated,,,run_7,qsar,6.962256190520185
0.938207136640557,0.2365938200387662,4.051905632019043,0.06575620705869743,0.21705535703153367,0.5095232085566045,5.260496557640759,2.6105271768116753,0.2631865299758982,1.1123981595663603,DE_conformal,,,run_7,qsar,
0.9120974760661444,0.1919097693540318,3.286646604537964,0.0636768884794727,0.16671300629067431,0.556753058735937,5.09415107815031,1.0357316110081642,0.22264831559309634,1.1601718679696738,SQR_uncalibrated,,,run_7,qsar,
0.9469103568320278,0.2178817336893064,3.731442451477051,0.06194964500226803,0.17835195287414507,0.5643410442447965,4.955971602048948,1.0774948889850675,0.22349507120405057,1.0257632313627016,SQR_conformal,,,run_7,qsar,
0.9477806788511749,0.4911284787314279,3.437899351119995,0.05323627184690657,0.11315869040487525,0.4632215074004293,4.258901751902541,1.2150583713232959,0.49586715987493707,1.0096485570450915,CLEAR,0.33496543915782767,1.2730776258976542,run_8,qsar,
0.9512619669277633,0.6082570212227958,4.25779914855957,0.0617240757035421,0.1860543392159763,0.5068306751547098,4.937926056490865,4.370282261507936,0.6059244316481202,0.9961651251144025,DE_calibrated,,,run_8,qsar,7.616404483236851
