PICP,NIW,MPIW,QuantileLoss,ExpectileLoss,CRPS,IntervalScoreLoss,AUC,NCIW,c_test_cal,method,lambda,gamma,run,dataset,c_multiplier
0.9393939393939394,0.17585725183572024,13.205121040344238,0.21747897770960398,1.7935395161981025,2.0705441954458994,17.3983182167683,0.8677963875476034,0.18333163782910503,1.042502574760847,CLEAR,0.11091748152624012,0.8815930271359849,run_0,powerplant,
0.9393939393939394,0.2513301786879181,18.87238311767578,0.3006808438993674,3.5462301194810695,2.3126091349339433,24.054467511949365,1.4382648750785705,0.27176271458097934,1.081297582326684,DE_calibrated,,,run_0,powerplant,8.433347577642753
0.9393939393939394,0.25133342999468333,18.87262725830078,0.3006801965568011,3.5462726904800377,2.312618376317305,24.05441572454406,1.4382402772060205,0.27176154717021184,1.081278949545075,DE_conformal,,,run_0,powerplant,
0.9618599791013585,0.1913003112492222,14.364740371704102,0.22262642197723564,2.068493673634749,2.283793915109374,17.810113758178836,0.8153842988124401,0.18479874733927565,0.9660138351710446,SQR_uncalibrated,,,run_0,powerplant,
0.955067920585162,0.18635669931271268,13.993524551391602,0.22175669013395094,2.018533870891023,2.2790002367159907,17.740535210716065,0.8226536521403818,0.184533981631454,0.9902191995888483,SQR_conformal,,,run_0,powerplant,
0.9409613375130617,0.1857755119202906,13.021005630493164,0.22259186679915843,1.7243581175102605,1.9931752707366945,17.807349343932653,0.6595753830231724,0.19532113384530167,1.051382562891856,CLEAR,0.14876473740795018,0.8781579742718126,run_1,powerplant,
0.9430512016718914,0.2630462080457103,18.436908721923828,0.28751338448519514,3.3497475531970253,2.277891821052611,23.001070758815597,1.3157159002924605,0.27727975145576367,1.0541104299347284,DE_calibrated,,,run_1,powerplant,8.076998458574877
0.9435736677115988,0.2646720125359193,18.550861358642578,0.28732240906080636,3.3700020304939224,2.282218263940183,22.98579272486449,1.2592108140622134,0.27559702920332,1.041277566761684,DE_conformal,,,run_1,powerplant,
0.9529780564263323,0.21058054143138516,14.759590148925781,0.2320542549763106,2.08197903341156,2.3160378316692602,18.564340398104832,0.6426049219320906,0.2079508229926204,0.9875120539585961,SQR_uncalibrated,,,run_1,powerplant,
0.9482758620689655,0.20623869044853194,14.455269813537598,0.23200548233781626,2.040695410518386,2.311423069329113,18.560438587025285,0.6452466889046734,0.20833081561561456,1.0101441934223527,SQR_conformal,,,run_1,powerplant,
0.9498432601880877,0.19284749946610688,13.408686637878418,0.20272204910326172,1.6065674662016234,2.062079681954382,16.217763928260922,0.3490088481361536,0.193283989258577,1.0022633935813456,CLEAR,0.08,0.9933039160773015,run_2,powerplant,
0.9472309299895507,0.2586656074189254,17.98501968383789,0.271398295857939,2.976268600017444,2.2503179225758196,21.7118636686351,1.0721922247939488,0.2614078455728433,1.01060147957543,DE_calibrated,,,run_2,powerplant,8.506482247558337
0.9493207941483803,0.2595267535181811,18.04489517211914,0.2713721440952029,2.987124112146756,2.2525160271120135,21.709771527616216,1.0602720201947797,0.26083421817562474,1.0050378800633055,DE_conformal,,,run_2,powerplant,
0.957680250783699,0.20945975716364695,14.563736915588379,0.21086332378965456,1.843344120583462,2.2972881443942605,16.869065903172352,0.33829611693046197,0.2033229042073294,0.9707015178504053,SQR_uncalibrated,,,run_2,powerplant,
0.9540229885057471,0.20669196194819223,14.371292114257812,0.2106071488112369,1.814004047110982,2.2947671612069738,16.848571904898936,0.33959205141419035,0.20351753835521622,0.9846417656349322,SQR_conformal,,,run_2,powerplant,
0.9535005224660397,0.19721119988241703,13.830421447753906,0.2310300693093424,2.2120390594615733,2.0732158213768117,18.482405544747376,0.763259305412374,0.19252667943248045,0.976246174392075,CLEAR,0.12302687708123815,0.9080212016315854,run_3,powerplant,
0.95141065830721,0.26936796920778544,18.890775680541992,0.292721326463275,3.7241054864693406,2.3051418901909875,23.41770611706198,1.1642834527823573,0.2679762657893793,0.994833448748568,DE_calibrated,,,run_3,powerplant,8.68460359399075
0.9519331243469175,0.26987446505248625,18.92629623413086,0.2927357842057727,3.730599133396149,2.3065591072326392,23.418862736461794,1.1624751359049659,0.2677206149374425,0.9920190666626245,DE_conformal,,,run_3,powerplant,
