PICP,NIW,MPIW,QuantileLoss,ExpectileLoss,CRPS,IntervalScoreLoss,AUC,NCIW,c_test_cal,method,lambda,gamma,run,dataset,c_multiplier
0.895,0.2223301515640162,6857.6201171875,159.9513925322804,834137.2462120159,1195.885173621041,12796.111412703245,0.9502413924377338,0.2885599730381386,1.2978895170457914,SQR_uncalibrated,,,run_4,allstate,
0.932,0.24811785142158313,7653.02392578125,153.21254268089302,856933.8569313325,1208.8838031694204,12257.003417919917,0.9291263019945278,0.279437117763635,1.1262273801042897,SQR_conformal,,,run_4,allstate,
0.949,0.3412762125431694,8111.06396484375,153.5210076573945,925551.4891002782,1119.0237594751923,12281.680610180661,1.109040105920002,0.35033734264318594,1.0265507227488653,CLEAR,0.5158221650723057,1.0396970240610341,run_5,allstate,
0.945,0.39516889602265515,9391.923828125,165.5180164569093,1230516.462864634,1186.0191798891944,13241.441313989255,1.9647790365250353,0.4124588433096634,1.0437533101947807,DE_calibrated,,,run_5,allstate,7.816278045883297
0.946,0.39744713068954,9446.0703125,165.45319601176274,1234435.3712890516,1188.2135790212583,13236.255674902342,1.9480960783171544,0.40335471159692493,1.014863815715906,DE_conformal,,,run_5,allstate,
0.908,0.2815760769078772,6692.17919921875,157.26353345338114,795072.2158474808,1155.9391689975919,12581.082674011224,1.2661747076199996,0.34442427482917365,1.2232014829223519,SQR_uncalibrated,,,run_5,allstate,
0.954,0.3435824495352984,8165.8759765625,151.49280818641674,847645.889270864,1191.4630880513535,12119.424649755854,1.2203097005896817,0.3365830040733009,0.9796280471500673,SQR_conformal,,,run_5,allstate,
0.96,0.3918544321586074,8206.623046875,132.9368972604371,779284.5901630811,1125.57012976058,10634.951771801754,1.7524741559113957,0.3765717419444977,0.9609990625092029,CLEAR,0.25409727055493053,1.542340405289884,run_6,allstate,
0.963,0.4926356948418186,10317.2890625,154.64686750625623,1224783.1722876364,1189.0108166912073,12371.749391406249,1.8634833035335843,0.44184109615823447,0.8968921675480825,DE_calibrated,,,run_6,allstate,8.699614330652677
0.967,0.49894778401022494,10449.4833984375,155.13638344383253,1238790.7048609208,1195.2384430039833,12410.910669555662,1.7893772935039312,0.4336180967916751,0.8690650819340827,DE_conformal,,,run_6,allstate,
0.91,0.32695707488770737,6847.47509765625,144.92370446470306,722935.4568151995,1160.019603055629,11593.89634927978,2.0488079562283366,0.3858330641937618,1.1800725349842185,SQR_uncalibrated,,,run_6,allstate,
0.949,0.37671776563359477,7889.615234375,140.23097603622446,769747.468396177,1180.5007996914637,11218.478089794919,1.752037688802245,0.382510515940082,1.015376897069732,SQR_conformal,,,run_6,allstate,
0.959,0.37581656289090914,8153.798828125,138.09719564147957,815018.7264844953,1108.0723624691595,11047.775637890622,1.21131452817927,0.3592721365052438,0.9559773889197433,CLEAR,0.45708818961487496,1.102082276407479,run_7,allstate,
0.947,0.4293746844928518,9315.8076171875,157.13073059158333,1069906.2857549167,1145.738321548592,12570.458453002926,1.613771283518189,0.4377068947795469,1.0194054530637653,DE_calibrated,,,run_7,allstate,8.404270070999399
0.95,0.43385905759159893,9413.1015625,157.09040023651136,1077593.6972991424,1149.8715124526532,12567.231995971675,1.5778368758628558,0.43008092603339354,0.991291799739809,DE_conformal,,,run_7,allstate,
0.907,0.3242678323905616,7035.38623046875,152.6121600185413,780811.464583187,1161.032609999698,12208.972796850581,1.5853629786805599,0.38923113281771543,1.2003384052874826,SQR_uncalibrated,,,run_7,allstate,
0.931,0.3498334491705238,7590.0634765625,148.82274617816933,800425.2580690747,1172.1558329642467,11905.819690698238,1.5807672432796147,0.3806248705149546,1.0880173734599683,SQR_conformal,,,run_7,allstate,
0.962,0.4577316063588771,8451.318359375,134.12303410827647,821014.1220294789,1109.9533419508407,10729.842727807616,1.0823487370063636,0.4158173621390567,0.908430522084249,CLEAR,0.49831045597052953,1.1528893984896607,run_8,allstate,
0.951,0.5096398721117309,9409.7255859375,150.13896712051402,1118662.8341703452,1152.3169140878376,12011.11736347656,1.3326028305280384,0.5026252691613893,0.9862361574629629,DE_calibrated,,,run_8,allstate,7.9387111421870715
0.953,0.5157953933758695,9523.3779296875,150.176531349516,1128675.5689068725,1157.1265941326856,12014.122486206054,1.2675414907994262,0.5007694594466134,0.9708684216217759,DE_conformal,,,run_8,allstate,
