PICP,NIW,MPIW,QuantileLoss,ExpectileLoss,CRPS,IntervalScoreLoss,AUC,NCIW,c_test_cal,method,lambda,gamma,run,dataset,c_multiplier
0.9472727272727273,0.18891792933573018,0.0006045373738743365,9.367875091483379e-06,3.6684920669406497e-09,8.738697041190842e-05,0.0007494300073768773,0.3810681974154517,0.19113189158438176,1.0117191748630545,CLEAR,0.13412199354053708,1.0243224274605498,run_0,ailerons,
0.9421818181818182,0.27087975468020886,0.0008668152149766684,1.2990301298099283e-05,1.3517446848732209e-08,0.00010320117073565805,0.0010392241039537738,1.777228393004349,0.2836672890130157,1.0472074199413808,DE_calibrated,,,run_0,ailerons,9.099132726322518
0.9421818181818182,0.27126063287141733,0.0008680340251885355,1.2987919044019205e-05,1.3528176442126514e-08,0.0001032459778922551,0.0010390335276904937,1.7318614410846893,0.28314205403359755,1.043800757361693,DE_conformal,,,run_0,ailerons,
0.9287272727272727,0.1778593650669791,0.0005691499682143331,9.558632690924627e-06,3.6368463153963003e-09,8.905471861084884e-05,0.0007646906157131728,0.4669151617282034,0.1958203884875366,1.1009844121156829,SQR_uncalibrated,,,run_0,ailerons,
0.9505454545454546,0.19356048142071816,0.000619393540546298,9.440957447223436e-06,3.912340203545432e-09,9.014586320474901e-05,0.0007552765949894248,0.44892926381522774,0.1920898748553844,0.9924023408366232,SQR_conformal,,,run_0,ailerons,
0.9523636363636364,0.23736166230474529,0.0006171403219923377,9.710057852927876e-06,4.0281868361487355e-09,8.954477273981842e-05,0.0007768046286258083,0.5011072900832518,0.2351647757241112,0.9907445601816963,CLEAR,0.13645831365889247,1.0833002434646848,run_1,ailerons,
0.9432727272727273,0.32661023746746093,0.0008491866174153984,1.2810050717049647e-05,1.0868359063344764e-08,0.0001029574667728897,0.0010248040564167736,1.5287370538602518,0.3392488970405991,1.038696458724437,DE_calibrated,,,run_1,ailerons,7.486003054796227
0.9443636363636364,0.3272343579178246,0.000850809330586344,1.2807547162010097e-05,1.0882234634462056e-08,0.00010301946317561692,0.0010246037733467634,1.5123336188920198,0.3375206212642619,1.0314339344190147,DE_conformal,,,run_1,ailerons,
0.9225454545454546,0.21820574497374207,0.0005673349369317293,9.925665848944024e-06,3.836081209904133e-09,9.047711150977695e-05,0.0007940532677938143,0.49502808570643875,0.24444110183170792,1.12023220039932,SQR_uncalibrated,,,run_1,ailerons,
0.9465454545454546,0.23921159131882283,0.0006219501374289393,9.720932506271963e-06,4.119430534614781e-09,9.162603673143378e-05,0.0007776746001048858,0.4841984051869986,0.24142290839558314,1.009244188647251,SQR_conformal,,,run_1,ailerons,
0.9454545454545454,0.20407873671501875,0.0006122362101450562,9.768289211184449e-06,3.863333240913648e-09,9.08060491946401e-05,0.0007814631368259645,0.4135138151835944,0.20811149384861508,1.0197607903621424,CLEAR,0.11681537298613247,0.9692039635431363,run_2,ailerons,
0.9450909090909091,0.29926426941528916,0.0008977928082458675,1.3157428385439572e-05,1.2864645400429197e-08,0.00010681743015610425,0.0010525942712002855,1.8254483601558575,0.3084144297598875,1.030575518963477,DE_calibrated,,,run_2,ailerons,9.02090273076252
0.9458181818181818,0.29994838405400515,0.0008998451521620154,1.3155086230059253e-05,1.2883958418405802e-08,0.0001068940128096934,0.0010524069016649472,1.7563356458335857,0.30775917698365557,1.02604045677487,DE_conformal,,,run_2,ailerons,
0.9392727272727273,0.2003422899482151,0.0006010268698446453,9.46565590115887e-06,3.6066921381956264e-09,9.040910016746552e-05,0.0007572524722221052,0.34874221359616264,0.2092153828098313,1.0442896647727733,SQR_uncalibrated,,,run_2,ailerons,
0.9454545454545454,0.2041837821404139,0.0006125513464212418,9.444456080551346e-06,3.673645347337975e-09,9.068199905340644e-05,0.000755556485938924,0.35149156260237,0.20856850047990821,1.021474371243055,SQR_conformal,,,run_2,ailerons,
0.9487272727272728,0.18640403692243676,0.0006151333218440413,1.0305872582678626e-05,5.162302223248373e-09,9.001290442001218e-05,0.0008244698067889125,0.720457848497363,0.18681506928650482,1.0022050614935936,CLEAR,0.18302061063110558,0.9442591388792924,run_3,ailerons,
0.9483636363636364,0.2587741861740748,0.0008539548143744469,1.2667458492015308e-05,9.32150819750096e-09,0.00010276049664473652,0.0010133966800755904,0.8461347310132512,0.26065371125779374,1.0072631861450607,DE_calibrated,,,run_3,ailerons,8.203515443298185
0.9494545454545454,0.25912644835471205,0.0008551172795705497,1.2667218476921442e-05,9.331732246476653e-09,0.00010280503548949896,0.0010133774781437928,0.8460608160719671,0.260100263801272,1.0037580704429943,DE_conformal,,,run_3,ailerons,
0.9661818181818181,0.21203269363578522,0.0006997078889980912,1.041809326975977e-05,5.765884118982954e-09,9.441783208825958e-05,0.0008334474615281955,0.651835233755516,0.1933844950533464,0.9120503623159578,SQR_uncalibrated,,,run_3,ailerons,
