feature,importance_rf
theta3,0.3744895577079373
theta5,0.13177184320469162
theta6,0.10652179874854924
theta7,0.10637060660155534
theta4,0.09077024744974002
theta8,0.07117993836130349
theta1,0.061958519427606544
theta2,0.056937488498616524
